time,open,high,low,close,volume,bid,ask
2022-01-02 00:00:00,1830.615,1831.73,1782.289,1796.899,420494.0,1796.899,1797.099
2022-01-09 00:00:00,1794.898,1829.045,1790.033,1817.639,382028.0,1817.639,1817.639
2022-01-16 00:00:00,1817.663,1847.646,1805.622,1834.664,385673.0,1834.664,1834.864
2022-01-23 00:00:00,1833.144,1853.785,1779.895,1791.634,494796.0,1791.634,1791.834
2022-01-30 00:00:00,1789.345,1814.862,1785.425,1807.732,421162.0,1807.732,1807.732
2022-02-06 00:00:00,1808.436,1865.332,1807.877,1858.955,440578.0,1858.955,1858.955
2022-02-13 00:00:00,1855.608,1902.395,1844.081,1897.807,509777.0,1897.807,1897.807
2022-02-20 00:00:00,1903.076,1974.331,1877.772,1889.003,665313.0,1889.003,1889.203
2022-02-27 00:00:00,1921.032,1970.844,1890.826,1970.317,724549.0,1970.317,1970.317
2022-03-06 00:00:00,1981.416,2070.292,1958.306,1988.147,1182743.0,1988.147,1988.147
2022-03-13 00:00:00,1980.342,1983.847,1894.75,1921.271,678353.0,1921.271,1921.271
2022-03-20 00:00:00,1925.067,1966.151,1910.378,1958.243,517195.0,1958.243,1958.443
2022-03-27 00:00:00,1955.588,1958.405,1889.783,1924.495,598771.0,1924.495,1924.695
2022-04-03 00:00:00,1924.641,1948.146,1914.838,1947.868,522949.0,1947.868,1948.068
2022-04-10 00:00:00,1948.292,1981.532,1939.975,1973.111,424944.0,1973.111,1973.3110000000001
2022-04-17 00:00:00,1972.91,1998.024,1926.197,1931.5,565131.0,1931.5,1931.7
2022-04-24 00:00:00,1932.305,1934.435,1871.981,1896.72,621986.0,1896.72,1896.92
2022-05-01 00:00:00,1899.389,1909.551,1850.192,1883.631,587870.0,1883.631,1883.8310000000001
2022-05-08 00:00:00,1883.561,1885.697,1798.81,1811.491,618387.0,1811.491,1811.691
2022-05-15 00:00:00,1813.943,1849.365,1786.381,1846.487,516214.0,1846.487,1846.6870000000001
2022-05-22 00:00:00,1849.009,1869.656,1840.804,1853.024,415660.0,1853.024,1853.224
2022-05-29 00:00:00,1852.618,1873.967,1828.429,1850.96,406247.0,1850.96,1851.16
2022-06-05 00:00:00,1850.955,1875.847,1825.082,1871.532,427355.0,1871.532,1871.732
2022-06-12 00:00:00,1878.07,1878.832,1805.064,1840.248,658142.0,1840.248,1840.448
2022-06-19 00:00:00,1836.197,1847.815,1816.879,1827.1,458885.0,1827.1,1827.3
2022-06-26 00:00:00,1836.268,1840.818,1784.473,1809.341,476879.0,1809.341,1809.541
2022-07-03 00:00:00,1810.342,1814.091,1732.221,1742.249,477263.0,1742.249,1742.449
2022-07-10 00:00:00,1741.088,1745.318,1697.565,1707.44,535865.0,1707.44,1707.64
2022-07-17 00:00:00,1706.571,1739.179,1680.811,1727.469,466532.0,1727.469,1727.669
2022-07-24 00:00:00,1726.25,1767.905,1711.358,1766.178,469820.0,1766.178,1766.3780000000002
2022-07-31 00:00:00,1765.356,1794.882,1754.321,1775.628,482206.0,1775.628,1775.828
2022-08-07 00:00:00,1773.369,1807.831,1771.119,1801.884,399826.0,1801.884,1801.884
2022-08-14 00:00:00,1801.523,1801.765,1745.49,1747.376,410210.0,1747.376,1747.576
2022-08-21 00:00:00,1745.586,1765.437,1727.749,1737.998,431579.0,1737.998,1738.198
